path,fname,split_official,label,cls,is_mp3
data/for-2seconds\training\real\file10655.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10655.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10657.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10657.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10659.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10659.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10660.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10660.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10665.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10665.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10667.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10667.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10668.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10668.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10680.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10680.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10682.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10682.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10685.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10685.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10698.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10698.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10699.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10699.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file1070.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1070.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10702.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10702.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10707.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10707.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file1071.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1071.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10711.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10711.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10712.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10712.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10736.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10736.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10738.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10738.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10743.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10743.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10745.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10745.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file1075.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1075.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10754.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10754.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10757.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10757.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10768.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10768.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10770.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10770.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10781.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10781.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10782.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10782.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10784.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10784.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10785.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10785.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10786.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10786.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10788.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10788.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10793.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10793.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10796.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10796.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10801.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10801.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10807.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10807.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10812.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10812.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10818.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10818.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10819.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10819.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10820.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10820.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10826.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10826.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10830.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10830.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10841.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10841.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10844.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10844.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10846.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10846.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10851.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10851.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10855.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10855.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10866.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10866.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10871.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10871.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10873.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10873.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10883.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10883.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10901.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10901.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10903.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10903.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10907.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10907.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file1091.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1091.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10911.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10911.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10914.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10914.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10919.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10919.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file1092.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1092.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10930.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10930.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10939.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10939.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file1094.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1094.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10949.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10949.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10951.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10951.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10952.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10952.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10960.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10960.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10964.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10964.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file1097.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1097.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10970.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10970.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10978.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10978.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10980.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10980.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10989.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10989.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10992.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10992.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file10998.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file10998.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file1100.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1100.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11001.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11001.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11003.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11003.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11006.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11006.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11008.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11008.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11013.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11013.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11014.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11014.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11019.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11019.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file1102.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1102.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11027.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11027.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11039.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11039.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11044.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11044.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file1105.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1105.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11050.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11050.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11059.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11059.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11062.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11062.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11094.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11094.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11099.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11099.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11107.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11107.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11118.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11118.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file1112.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1112.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11124.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11124.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11134.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11134.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11135.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11135.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11137.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11137.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11139.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11139.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11145.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11145.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11146.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11146.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11147.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11147.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11155.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11155.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11157.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11157.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11165.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11165.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11167.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11167.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11169.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11169.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11170.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11170.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11172.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11172.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11175.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11175.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11180.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11180.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11188.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11188.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file1119.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file1119.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11191.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11191.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11199.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11199.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11204.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11204.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
data/for-2seconds\training\real\file11207.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,file11207.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,0,real,0
